claim_id,claim_date,insurer_license_plate,insurer_phone_number,insurer_email,insurer_address,repair_shop,bank_account,claim_location,third_party_license_plate,is_fraud
20002622,2024-01-31,PLT106301,+34600001932,user4864@ex.com,STREET_997,SHOP_88,ES761000001890,LOC_170,TP_1697,0
20002621,2024-01-31,PLT105125,+34600001517,user3929@ex.com,STREET_2372,SHOP_763,ES761000003784,LOC_33,TP_7557,1
20002620,2024-01-31,PLT102711,+34600002867,user4862@ex.com,STREET_1291,SHOP_95,ES761000003068,LOC_552,TP_4553,1
20002619,2024-01-31,PLT106509,+34600001377,user4960@ex.com,STREET_2335,SHOP_776,ES761000001266,LOC_133,TP_3785,0
20002618,2024-01-31,PLT101663,+34600000630,user4438@ex.com,STREET_1481,SHOP_68,ES761000002926,LOC_987,TP_4852,0
20002616,2024-01-31,PLT102647,+34600002081,user2190@ex.com,STREET_1887,SHOP_893,ES761000003430,LOC_954,TP_6189,1
20002635,2024-01-31,PLT106138,+34600001940,user1292@ex.com,STREET_543,SHOP_889,ES761000003772,LOC_726,TP_1288,0
20002625,2024-01-31,PLT101926,+34600002477,user4723@ex.com,STREET_1184,SHOP_407,ES761000000490,LOC_1082,TP_3354,0
20002636,2024-01-31,PLT105857,+34600000419,user1339@ex.com,STREET_138,SHOP_155,ES761000000003,LOC_174,TP_5987,0
20002656,2024-01-31,PLT101435,+34600000120,user824@ex.com,STREET_81,SHOP_561,ES761000002477,LOC_748,TP_5375,0
20002638,2024-01-31,PLT106478,+34600001094,user10@ex.com,STREET_292,SHOP_983,ES761000001179,LOC_1170,TP_1332,0
20002615,2024-01-31,PLT104141,+34600003391,user1385@ex.com,STREET_350,SHOP_73,ES761000002518,LOC_1131,TP_1092,1
20002658,2024-01-31,PLT101174,+34600002082,user655@ex.com,STREET_87,SHOP_539,ES761000002159,LOC_223,TP_3632,0
20002657,2024-01-31,PLT101267,+34600003249,user1348@ex.com,STREET_2633,SHOP_406,ES761000000559,LOC_620,TP_3204,0
20002655,2024-01-31,PLT101397,+34600002770,user15@ex.com,STREET_1214,SHOP_975,ES761000002735,LOC_361,TP_1779,0
20002654,2024-01-31,PLT107902,+34600001853,user1907@ex.com,STREET_1949,SHOP_781,ES761000000533,LOC_1123,TP_2054,0
20002652,2024-01-31,PLT105125,+34600002643,user3472@ex.com,STREET_2262,SHOP_121,ES761000003363,LOC_278,TP_6758,0
20002651,2024-01-31,PLT103133,+34600000595,user2684@ex.com,STREET_2331,SHOP_547,ES761000001792,LOC_1069,TP_3997,0
20002650,2024-01-31,PLT104877,+34600001922,user2746@ex.com,STREET_1786,SHOP_168,ES761000003667,LOC_701,TP_30,1
20002649,2024-01-31,PLT101207,+34600000720,user2789@ex.com,STREET_1971,SHOP_396,ES761000001045,LOC_1134,TP_6580,0
20002648,2024-01-31,PLT106397,+34600001175,user4447@ex.com,STREET_2365,SHOP_13,ES761000000687,LOC_301,TP_1491,0
20002647,2024-01-31,PLT103492,+34600001492,user1528@ex.com,STREET_752,SHOP_81,ES761000001369,LOC_64,TP_3177,0
20002646,2024-01-31,PLT105121,+34600002433,user1968@ex.com,STREET_1684,SHOP_243,ES761000000913,LOC_873,TP_2509,0
20002645,2024-01-31,PLT104305,+34600002735,user3852@ex.com,STREET_2731,SHOP_80,ES761000000530,LOC_331,TP_4826,0
20002644,2024-01-31,PLT103075,+34600001902,user4095@ex.com,STREET_732,SHOP_340,ES761000002817,LOC_949,TP_7199,0
20002643,2024-01-31,PLT101597,+34600000955,user1216@ex.com,STREET_2159,SHOP_214,ES761000000608,LOC_316,TP_1085,0
20002642,2024-01-31,PLT100367,+34600002217,user405@ex.com,STREET_2066,SHOP_531,ES761000003658,LOC_800,TP_4613,0
20002641,2024-01-31,PLT102665,+34600003506,user3156@ex.com,STREET_791,SHOP_334,ES761000000804,LOC_198,TP_3768,0
20002640,2024-01-31,PLT106446,+34600003134,user2579@ex.com,STREET_1392,SHOP_910,ES761000003123,LOC_821,TP_7834,0
20002639,2024-01-31,PLT102834,+34600003384,user4379@ex.com,STREET_15,SHOP_979,ES761000001735,LOC_962,TP_911,0
20002637,2024-01-31,PLT103262,+34600002971,user1522@ex.com,STREET_835,SHOP_184,ES761000002259,LOC_421,TP_5949,0
20002614,2024-01-31,PLT100425,+34600000580,user1878@ex.com,STREET_198,SHOP_439,ES761000003252,LOC_944,TP_5208,1
20002653,2024-01-31,PLT101416,+34600003080,user173@ex.com,STREET_2236,SHOP_771,ES761000003009,LOC_1183,TP_4404,1
20002612,2024-01-31,PLT102567,+34600002853,user681@ex.com,STREET_1824,SHOP_586,ES761000003044,LOC_987,TP_6249,0
20002588,2024-01-31,PLT101983,+34600000387,user2607@ex.com,STREET_1098,SHOP_147,ES761000002931,LOC_1033,TP_1783,0
20002587,2024-01-31,PLT105224,+34600001073,user3048@ex.com,STREET_2427,SHOP_592,ES761000003744,LOC_1063,TP_7071,0
20002586,2024-01-31,PLT104798,+34600001263,user3385@ex.com,STREET_497,SHOP_764,ES761000000944,LOC_1080,TP_2236,0
20002585,2024-01-31,PLT102071,+34600000866,user2230@ex.com,STREET_2535,SHOP_122,ES761000001928,LOC_1191,TP_7995,0
20002584,2024-01-31,PLT101435,+34600002460,user1551@ex.com,STREET_1980,SHOP_759,ES761000003309,LOC_639,TP_4056,0
20002583,2024-01-31,PLT102482,+34600000834,user2187@ex.com,STREET_15,SHOP_964,ES761000002534,LOC_530,TP_317,1
20002582,2024-01-31,PLT104176,+34600000067,user3912@ex.com,STREET_238,SHOP_341,ES761000002600,LOC_760,TP_6301,0
20002581,2024-01-31,PLT104202,+34600002136,user882@ex.com,STREET_1103,SHOP_147,ES761000002642,LOC_139,TP_2817,1
20002580,2024-01-31,PLT101435,+34600001616,user4727@ex.com,STREET_2922,SHOP_533,ES761000000689,LOC_494,TP_2121,0
20002579,2024-01-31,PLT103444,+34600000171,user338@ex.com,STREET_2982,SHOP_804,ES761000002652,LOC_62,TP_1760,1
20002578,2024-01-31,PLT101574,+34600003883,user40@ex.com,STREET_612,SHOP_339,ES761000000024,LOC_967,TP_7528,0
20002577,2024-01-31,PLT105641,+34600001436,user3565@ex.com,STREET_324,SHOP_661,ES761000001889,LOC_426,TP_1330,0
20002576,2024-01-31,PLT103454,+34600001921,user1043@ex.com,STREET_2476,SHOP_695,ES761000000009,LOC_331,TP_1043,0
20002575,2024-01-31,PLT107809,+34600000589,user163@ex.com,STREET_4,SHOP_305,ES761000002716,LOC_323,TP_3807,0
20002574,2024-01-31,PLT105795,+34600003166,user3516@ex.com,STREET_2631,SHOP_475,ES761000002228,LOC_539,TP_6745,1
20002573,2024-01-31,PLT106984,+34600002500,user779@ex.com,STREET_358,SHOP_80,ES761000002860,LOC_248,TP_465,0
20002572,2024-01-31,PLT106783,+34600003425,user1473@ex.com,STREET_660,SHOP_161,ES761000001148,LOC_183,TP_3243,0
20002570,2024-01-31,PLT107139,+34600000071,user48@ex.com,STREET_2498,SHOP_410,ES761000001585,LOC_284,TP_4438,0
20002613,2024-01-31,PLT103684,+34600003855,user3222@ex.com,STREET_479,SHOP_743,ES761000001277,LOC_1034,TP_112,0
20002589,2024-01-31,PLT100846,+34600002304,user2617@ex.com,STREET_649,SHOP_329,ES761000003014,LOC_715,TP_5992,0
20002590,2024-01-31,PLT100192,+34600001562,user1835@ex.com,STREET_1739,SHOP_804,ES761000001655,LOC_729,TP_6550,0
20002571,2024-01-31,PLT103321,+34600003823,user4165@ex.com,STREET_992,SHOP_655,ES761000001775,LOC_416,TP_4379,0
20002592,2024-01-31,PLT101436,+34600000535,user1246@ex.com,STREET_124,SHOP_693,ES761000002598,LOC_976,TP_4232,0
20002591,2024-01-31,PLT104782,+34600003880,user1360@ex.com,STREET_1256,SHOP_460,ES761000000523,LOC_734,TP_3849,1
20002611,2024-01-31,PLT104763,+34600003060,user870@ex.com,STREET_149,SHOP_633,ES761000000818,LOC_133,TP_6593,1
20002610,2024-01-31,PLT101446,+34600003263,user4010@ex.com,STREET_2295,SHOP_687,ES761000002400,LOC_214,TP_7623,0
20002609,2024-01-31,PLT106908,+34600002101,user2180@ex.com,STREET_628,SHOP_742,ES761000002277,LOC_92,TP_1014,0
20002608,2024-01-31,PLT103809,+34600003127,user187@ex.com,STREET_2218,SHOP_319,ES761000003696,LOC_995,TP_6968,0
20002607,2024-01-31,PLT104245,+34600003105,user3541@ex.com,STREET_2908,SHOP_419,ES761000002892,LOC_709,TP_4927,1
20002605,2024-01-31,PLT100507,+34600002697,user3236@ex.com,STREET_1315,SHOP_963,ES761000000978,LOC_376,TP_598,0
20002604,2024-01-31,PLT106581,+34600001371,user3322@ex.com,STREET_2336,SHOP_206,ES761000002594,LOC_1092,TP_797,0
20002603,2024-01-31,PLT100143,+34600002930,user2813@ex.com,STREET_2215,SHOP_776,ES761000003828,LOC_219,TP_6969,1
20002606,2024-01-31,PLT104717,+34600002766,user270@ex.com,STREET_624,SHOP_54,ES761000000448,LOC_96,TP_5322,0
20002601,2024-01-31,PLT106345,+34600001728,user2396@ex.com,STREET_2577,SHOP_531,ES761000000994,LOC_1180,TP_5110,0
20002600,2024-01-31,PLT101397,+34600000477,user3018@ex.com,STREET_272,SHOP_338,ES761000002449,LOC_718,TP_1873,0
20002599,2024-01-31,PLT105819,+34600003257,user2084@ex.com,STREET_1539,SHOP_398,ES761000000115,LOC_146,TP_2253,0
20002593,2024-01-31,PLT107247,+34600000345,user1375@ex.com,STREET_1398,SHOP_856,ES761000003041,LOC_922,TP_216,0
20002594,2024-01-31,PLT104569,+34600000469,user2470@ex.com,STREET_2945,SHOP_282,ES761000003932,LOC_340,TP_298,0
20002598,2024-01-31,PLT102600,+34600000551,user4085@ex.com,STREET_2144,SHOP_201,ES761000002310,LOC_749,TP_798,0
20002597,2024-01-31,PLT102206,+34600000678,user4069@ex.com,STREET_2684,SHOP_31,ES761000002161,LOC_646,TP_2668,0
20002596,2024-01-31,PLT105250,+34600003232,user3231@ex.com,STREET_2067,SHOP_830,ES761000003694,LOC_16,TP_1376,1
20002602,2024-01-31,PLT102844,+34600000102,user1035@ex.com,STREET_1497,SHOP_856,ES761000002000,LOC_668,TP_6951,0
20002595,2024-01-31,PLT100281,+34600000087,user358@ex.com,STREET_1482,SHOP_526,ES761000001524,LOC_280,TP_1966,1
20002714,2024-02-01,PLT100828,+34600002940,user1457@ex.com,STREET_103,SHOP_450,ES761000001902,LOC_926,TP_6411,1
20002715,2024-02-01,PLT106138,+34600001820,user2581@ex.com,STREET_2233,SHOP_475,ES761000001352,LOC_330,TP_2879,1
20002718,2024-02-01,PLT100998,+34600001878,user1787@ex.com,STREET_886,SHOP_657,ES761000002878,LOC_155,TP_3025,0
20002717,2024-02-01,PLT101568,+34600001448,user1606@ex.com,STREET_2049,SHOP_826,ES761000001692,LOC_854,TP_561,0
20002719,2024-02-01,PLT101594,+34600000267,user2740@ex.com,STREET_2632,SHOP_523,ES761000002237,LOC_382,TP_2763,0
20002713,2024-02-01,PLT103507,+34600002151,user4040@ex.com,STREET_2985,SHOP_470,ES761000002378,LOC_548,TP_3832,0
20002716,2024-02-01,PLT105759,+34600003248,user1389@ex.com,STREET_2583,SHOP_359,ES761000002470,LOC_799,TP_4271,0
20002712,2024-02-01,PLT100173,+34600001310,user3768@ex.com,STREET_493,SHOP_342,ES761000002094,LOC_324,TP_1754,0
20002704,2024-02-01,PLT103361,+34600003631,user3040@ex.com,STREET_2073,SHOP_963,ES761000003522,LOC_271,TP_4439,0
20002710,2024-02-01,PLT107335,+34600001744,user2812@ex.com,STREET_755,SHOP_7,ES761000002081,LOC_761,TP_1098,0
20002709,2024-02-01,PLT104511,+34600002604,user539@ex.com,STREET_1409,SHOP_475,ES761000001781,LOC_236,TP_6521,1
20002708,2024-02-01,PLT105365,+34600002055,user3817@ex.com,STREET_2082,SHOP_209,ES761000001278,LOC_160,TP_6714,0
20002707,2024-02-01,PLT102071,+34600003921,user3788@ex.com,STREET_121,SHOP_254,ES761000002549,LOC_533,TP_1560,0
20002706,2024-02-01,PLT101568,+34600003522,user587@ex.com,STREET_2079,SHOP_447,ES761000000702,LOC_75,TP_5454,0
20002705,2024-02-01,PLT102267,+34600002003,user1965@ex.com,STREET_241,SHOP_919,ES761000001342,LOC_1196,TP_6127,0
20002720,2024-02-01,PLT100926,+34600001098,user363@ex.com,STREET_1619,SHOP_835,ES761000000037,LOC_1189,TP_6997,1
20002703,2024-02-01,PLT106581,+34600000809,user535@ex.com,STREET_1045,SHOP_265,ES761000002282,LOC_1100,TP_7549,0
20002711,2024-02-01,PLT100926,+34600002370,user1536@ex.com,STREET_1889,SHOP_34,ES761000002988,LOC_448,TP_1405,0
20002721,2024-02-01,PLT101518,+34600000919,user1922@ex.com,STREET_874,SHOP_451,ES761000000716,LOC_476,TP_4863,0
20002731,2024-02-01,PLT105224,+34600002493,user2576@ex.com,STREET_322,SHOP_405,ES761000000662,LOC_236,TP_5579,0
20002723,2024-02-01,PLT107216,+34600002955,user4130@ex.com,STREET_1077,SHOP_293,ES761000000794,LOC_1121,TP_4779,0
20002742,2024-02-01,PLT107582,+34600001889,user2375@ex.com,STREET_1465,SHOP_519,ES761000001632,LOC_147,TP_2967,0
20002702,2024-02-01,PLT107285,+34600003504,user1127@ex.com,STREET_1376,SHOP_715,ES761000000022,LOC_310,TP_2559,0
20002741,2024-02-01,PLT102819,+34600000915,user1427@ex.com,STREET_674,SHOP_139,ES761000001977,LOC_949,TP_6716,1
20002740,2024-02-01,PLT102354,+34600001196,user2519@ex.com,STREET_2943,SHOP_485,ES761000000767,LOC_1133,TP_1059,1
20002739,2024-02-01,PLT107826,+34600002223,user2191@ex.com,STREET_1434,SHOP_248,ES761000000678,LOC_1114,TP_5997,0
20002738,2024-02-01,PLT101435,+34600000796,user2740@ex.com,STREET_876,SHOP_835,ES761000003876,LOC_163,TP_2139,0
20002737,2024-02-01,PLT107037,+34600001756,user3334@ex.com,STREET_484,SHOP_85,ES761000003132,LOC_1173,TP_7998,1
20002736,2024-02-01,PLT105742,+34600000858,user4085@ex.com,STREET_1457,SHOP_612,ES761000003705,LOC_1,TP_7509,0
20002735,2024-02-01,PLT102661,+34600002620,user4564@ex.com,STREET_2064,SHOP_434,ES761000000934,LOC_156,TP_7522,0
20002734,2024-02-01,PLT102023,+34600003374,user3168@ex.com,STREET_2804,SHOP_495,ES761000000452,LOC_1131,TP_6444,0
20002733,2024-02-01,PLT103624,+34600000703,user3684@ex.com,STREET_1060,SHOP_493,ES761000003754,LOC_1159,TP_4966,0
20002732,2024-02-01,PLT104515,+34600000502,user2823@ex.com,STREET_1035,SHOP_283,ES761000001571,LOC_1067,TP_3227,0
20002730,2024-02-01,PLT107714,+34600001427,user1374@ex.com,STREET_2292,SHOP_735,ES761000000158,LOC_851,TP_1243,0
20002729,2024-02-01,PLT103395,+34600003579,user4661@ex.com,STREET_1943,SHOP_123,ES761000003763,LOC_932,TP_4100,0
20002728,2024-02-01,PLT106546,+34600002272,user920@ex.com,STREET_104,SHOP_508,ES761000003853,LOC_189,TP_4139,0
20002727,2024-02-01,PLT100323,+34600002852,user972@ex.com,STREET_1984,SHOP_117,ES761000000918,LOC_457,TP_2371,1
20002726,2024-02-01,PLT105747,+34600000020,user2304@ex.com,STREET_1575,SHOP_190,ES761000000074,LOC_718,TP_3226,0
20002725,2024-02-01,PLT104193,+34600002953,user322@ex.com,STREET_973,SHOP_804,ES761000002903,LOC_245,TP_3828,0
20002724,2024-02-01,PLT104798,+34600002113,user63@ex.com,STREET_2968,SHOP_201,ES761000001749,LOC_1044,TP_1379,0
20002722,2024-02-01,PLT101270,+34600002692,user3774@ex.com,STREET_2171,SHOP_276,ES761000000496,LOC_1051,TP_2500,0
20002701,2024-02-01,PLT107837,+34600002741,user2645@ex.com,STREET_883,SHOP_662,ES761000001320,LOC_1010,TP_1632,0
20002692,2024-02-01,PLT101271,+34600001216,user4004@ex.com,STREET_577,SHOP_918,ES761000002911,LOC_546,TP_7753,0
20002699,2024-02-01,PLT103563,+34600000471,user1340@ex.com,STREET_1023,SHOP_322,ES761000001273,LOC_1064,TP_4578,1
20002675,2024-02-01,PLT104971,+34600003959,user3424@ex.com,STREET_2820,SHOP_333,ES761000003200,LOC_1146,TP_1731,0
20002674,2024-02-01,PLT106003,+34600002550,user1496@ex.com,STREET_774,SHOP_978,ES761000002022,LOC_958,TP_6572,0
20002673,2024-02-01,PLT101206,+34600001686,user4196@ex.com,STREET_1865,SHOP_633,ES761000000238,LOC_756,TP_7508,0
20002672,2024-02-01,PLT100796,+34600003360,user2709@ex.com,STREET_588,SHOP_777,ES761000000795,LOC_603,TP_4828,1
20002671,2024-02-01,PLT106882,+34600002167,user3460@ex.com,STREET_30,SHOP_893,ES761000003276,LOC_141,TP_5900,0
20002670,2024-02-01,PLT104123,+34600003405,user3968@ex.com,STREET_579,SHOP_772,ES761000000881,LOC_564,TP_659,0
20002669,2024-02-01,PLT106783,+34600003314,user3384@ex.com,STREET_2302,SHOP_293,ES761000000578,LOC_90,TP_2764,0
20002668,2024-02-01,PLT101146,+34600002579,user1646@ex.com,STREET_929,SHOP_732,ES761000002377,LOC_1044,TP_283,0
20002667,2024-02-01,PLT103826,+34600000106,user3866@ex.com,STREET_2532,SHOP_979,ES761000001739,LOC_1173,TP_3596,0
20002666,2024-02-01,PLT104184,+34600002956,user456@ex.com,STREET_1524,SHOP_763,ES761000003014,LOC_410,TP_1991,0
20002665,2024-02-01,PLT107839,+34600001541,user684@ex.com,STREET_803,SHOP_364,ES761000001012,LOC_266,TP_3980,0
20002700,2024-02-01,PLT104468,+34600001772,user3861@ex.com,STREET_1964,SHOP_254,ES761000001270,LOC_734,TP_2416,0
20002663,2024-02-01,PLT105072,+34600002705,user1629@ex.com,STREET_2443,SHOP_946,ES761000001169,LOC_380,TP_262,0
20002662,2024-02-01,PLT101895,+34600002067,user681@ex.com,STREET_170,SHOP_835,ES761000002055,LOC_1154,TP_663,0
20002661,2024-02-01,PLT101555,+34600002643,user4951@ex.com,STREET_1071,SHOP_773,ES761000001906,LOC_349,TP_5595,0
20002660,2024-02-01,PLT106173,+34600003089,user2137@ex.com,STREET_2265,SHOP_685,ES761000001230,LOC_390,TP_6132,0
20002659,2024-02-01,PLT100638,+34600001431,user2996@ex.com,STREET_2296,SHOP_669,ES761000002312,LOC_955,TP_1168,0
20002676,2024-02-01,PLT104159,+34600002707,user1363@ex.com,STREET_1317,SHOP_559,ES761000003489,LOC_979,TP_7326,0
20002677,2024-02-01,PLT100204,+34600000348,user3669@ex.com,STREET_2604,SHOP_10,ES761000002507,LOC_827,TP_7210,0
20002664,2024-02-01,PLT102811,+34600000890,user3183@ex.com,STREET_2545,SHOP_438,ES761000001554,LOC_516,TP_5836,0
20002679,2024-02-01,PLT102295,+34600001408,user1555@ex.com,STREET_2541,SHOP_763,ES761000001482,LOC_1084,TP_7797,0
20002678,2024-02-01,PLT106967,+34600002614,user3889@ex.com,STREET_366,SHOP_759,ES761000001939,LOC_279,TP_567,0
20002698,2024-02-01,PLT102034,+34600001097,user899@ex.com,STREET_2481,SHOP_907,ES761000001059,LOC_418,TP_1773,1
20002697,2024-02-01,PLT102292,+34600000416,user514@ex.com,STREET_1112,SHOP_139,ES761000000515,LOC_36,TP_3512,0
20002695,2024-02-01,PLT100146,+34600002597,user1500@ex.com,STREET_1664,SHOP_669,ES761000000241,LOC_315,TP_5050,0
20002694,2024-02-01,PLT107811,+34600000533,user903@ex.com,STREET_229,SHOP_594,ES761000003807,LOC_350,TP_6185,0
20002693,2024-02-01,PLT102482,+34600000390,user4489@ex.com,STREET_368,SHOP_909,ES761000002495,LOC_884,TP_3247,0
20002691,2024-02-01,PLT105957,+34600003210,user1702@ex.com,STREET_958,SHOP_833,ES761000002050,LOC_550,TP_913,0
20002690,2024-02-01,PLT100910,+34600003992,user1795@ex.com,STREET_2364,SHOP_288,ES761000003209,LOC_944,TP_5113,0
20002689,2024-02-01,PLT102038,+34600002373,user620@ex.com,STREET_794,SHOP_422,ES761000001051,LOC_360,TP_7333,1
20002696,2024-02-01,PLT106987,+34600001676,user4493@ex.com,STREET_2852,SHOP_590,ES761000000429,LOC_493,TP_399,0
20002687,2024-02-01,PLT104147,+34600002011,user4765@ex.com,STREET_93,SHOP_800,ES761000002543,LOC_337,TP_2914,0
20002686,2024-02-01,PLT102865,+34600003224,user4661@ex.com,STREET_245,SHOP_322,ES761000000444,LOC_390,TP_2307,0
20002685,2024-02-01,PLT101746,+34600002534,user4067@ex.com,STREET_2143,SHOP_365,ES761000001231,LOC_604,TP_6861,0
20002684,2024-02-01,PLT103071,+34600001013,user3379@ex.com,STREET_1661,SHOP_308,ES761000002095,LOC_1182,TP_4215,0
20002683,2024-02-01,PLT107067,+34600000244,user1859@ex.com,STREET_2701,SHOP_145,ES761000001422,LOC_828,TP_239,0
20002682,2024-02-01,PLT106595,+34600000430,user1612@ex.com,STREET_1247,SHOP_767,ES761000001776,LOC_721,TP_557,0
20002681,2024-02-01,PLT106968,+34600000177,user3972@ex.com,STREET_2853,SHOP_13,ES761000001828,LOC_521,TP_1523,0
20002688,2024-02-01,PLT106921,+34600002481,user1860@ex.com,STREET_1451,SHOP_714,ES761000003658,LOC_8,TP_4425,1
20002680,2024-02-01,PLT102504,+34600003557,user2156@ex.com,STREET_2542,SHOP_874,ES761000003590,LOC_602,TP_1862,0
20002783,2024-02-02,PLT104932,+34600003887,user3097@ex.com,STREET_873,SHOP_714,ES761000001137,LOC_805,TP_6358,1
20002782,2024-02-02,PLT103826,+34600001772,user2749@ex.com,STREET_604,SHOP_943,ES761000001986,LOC_1027,TP_6260,0
20002781,2024-02-02,PLT102339,+34600001206,user234@ex.com,STREET_1026,SHOP_426,ES761000000123,LOC_985,TP_7417,0
20002780,2024-02-02,PLT107251,+34600000943,user4981@ex.com,STREET_2618,SHOP_597,ES761000000815,LOC_601,TP_4225,0
20002779,2024-02-02,PLT100638,+34600001229,user3047@ex.com,STREET_2233,SHOP_786,ES761000001260,LOC_14,TP_774,1
20002775,2024-02-02,PLT107899,+34600001720,user3214@ex.com,STREET_549,SHOP_577,ES761000003590,LOC_829,TP_5545,0
20002777,2024-02-02,PLT107429,+34600003460,user2585@ex.com,STREET_1345,SHOP_177,ES761000001759,LOC_880,TP_2727,0
20002776,2024-02-02,PLT100279,+34600003252,user2455@ex.com,STREET_1067,SHOP_633,ES761000001446,LOC_1027,TP_3174,0
20002774,2024-02-02,PLT101547,+34600003102,user2398@ex.com,STREET_2972,SHOP_946,ES761000002802,LOC_888,TP_1187,0
20002773,2024-02-02,PLT107217,+34600002750,user3645@ex.com,STREET_127,SHOP_737,ES761000001621,LOC_585,TP_4617,0
20002784,2024-02-02,PLT106014,+34600001239,user1793@ex.com,STREET_886,SHOP_972,ES761000000633,LOC_862,TP_286,0
20002778,2024-02-02,PLT101939,+34600000153,user1148@ex.com,STREET_2903,SHOP_781,ES761000002794,LOC_148,TP_5466,0
20002785,2024-02-02,PLT107557,+34600003245,user2682@ex.com,STREET_2207,SHOP_353,ES761000003183,LOC_946,TP_4923,1
20002795,2024-02-02,PLT100092,+34600001049,user2591@ex.com,STREET_2979,SHOP_674,ES761000001806,LOC_220,TP_4893,0
20002787,2024-02-02,PLT105237,+34600002073,user4939@ex.com,STREET_2162,SHOP_886,ES761000003523,LOC_573,TP_1568,0
20002788,2024-02-02,PLT103720,+34600003999,user2597@ex.com,STREET_1922,SHOP_353,ES761000001871,LOC_824,TP_1598,0
20002789,2024-02-02,PLT107184,+34600003136,user3425@ex.com,STREET_1721,SHOP_31,ES761000002013,LOC_617,TP_2549,0
20002790,2024-02-02,PLT102826,+34600000671,user4184@ex.com,STREET_357,SHOP_772,ES761000000096,LOC_769,TP_6416,0
20002791,2024-02-02,PLT107935,+34600001571,user4280@ex.com,STREET_2639,SHOP_620,ES761000002272,LOC_984,TP_569,0
20002792,2024-02-02,PLT106440,+34600001026,user4442@ex.com,STREET_2241,SHOP_184,ES761000000740,LOC_348,TP_1812,1
20002793,2024-02-02,PLT107707,+34600000879,user2890@ex.com,STREET_2910,SHOP_953,ES761000003364,LOC_779,TP_349,0
20002794,2024-02-02,PLT101414,+34600000448,user4286@ex.com,STREET_361,SHOP_776,ES761000002821,LOC_208,TP_1230,0
20002796,2024-02-02,PLT106635,+34600003928,user2491@ex.com,STREET_2562,SHOP_875,ES761000000327,LOC_496,TP_7036,1
20002797,2024-02-02,PLT101416,+34600001347,user398@ex.com,STREET_228,SHOP_662,ES761000003084,LOC_125,TP_891,0
20002798,2024-02-02,PLT107156,+34600002115,user3293@ex.com,STREET_204,SHOP_602,ES761000003156,LOC_909,TP_2427,0
20002799,2024-02-02,PLT100686,+34600000605,user4715@ex.com,STREET_54,SHOP_740,ES761000001131,LOC_38,TP_6088,0
20002786,2024-02-02,PLT104141,+34600000151,user4146@ex.com,STREET_2442,SHOP_113,ES761000002297,LOC_1090,TP_1120,0
20002771,2024-02-02,PLT101926,+34600000990,user2291@ex.com,STREET_1507,SHOP_958,ES761000003959,LOC_786,TP_3334,1
20002772,2024-02-02,PLT107063,+34600001869,user4370@ex.com,STREET_1819,SHOP_899,ES761000001129,LOC_451,TP_1967,0
20002769,2024-02-02,PLT106945,+34600001143,user2634@ex.com,STREET_819,SHOP_538,ES761000002011,LOC_1075,TP_1446,0
20002770,2024-02-02,PLT103213,+34600003427,user2514@ex.com,STREET_1389,SHOP_669,ES761000000038,LOC_1183,TP_5333,0
20002743,2024-02-02,PLT101783,+34600002004,user745@ex.com,STREET_799,SHOP_854,ES761000002117,LOC_943,TP_3601,0
20002745,2024-02-02,PLT103386,+34600000110,user3519@ex.com,STREET_2677,SHOP_846,ES761000000353,LOC_546,TP_1175,0
20002746,2024-02-02,PLT101403,+34600003477,user233@ex.com,STREET_781,SHOP_319,ES761000003000,LOC_152,TP_2701,0
20002747,2024-02-02,PLT103350,+34600003663,user1202@ex.com,STREET_650,SHOP_716,ES761000000105,LOC_429,TP_3961,0
20002748,2024-02-02,PLT100090,+34600002413,user4481@ex.com,STREET_1720,SHOP_5,ES761000003703,LOC_868,TP_4403,0
20002749,2024-02-02,PLT102914,+34600000388,user37@ex.com,STREET_1006,SHOP_384,ES761000001849,LOC_548,TP_5922,0
20002750,2024-02-02,PLT102502,+34600000419,user2687@ex.com,STREET_936,SHOP_240,ES761000001354,LOC_515,TP_3834,0
20002751,2024-02-02,PLT100486,+34600000349,user3566@ex.com,STREET_2331,SHOP_455,ES761000001892,LOC_99,TP_7749,1
20002752,2024-02-02,PLT105289,+34600003767,user1841@ex.com,STREET_1277,SHOP_517,ES761000003085,LOC_168,TP_4046,0
20002753,2024-02-02,PLT100577,+34600003214,user1597@ex.com,STREET_2630,SHOP_523,ES761000002567,LOC_452,TP_5027,0
20002754,2024-02-02,PLT101568,+34600000747,user330@ex.com,STREET_302,SHOP_454,ES761000000202,LOC_361,TP_7686,0
20002755,2024-02-02,PLT100820,+34600001458,user709@ex.com,STREET_904,SHOP_378,ES761000002405,LOC_858,TP_2487,0
20002744,2024-02-02,PLT102585,+34600003331,user3176@ex.com,STREET_2135,SHOP_913,ES761000001504,LOC_660,TP_6054,0
20002757,2024-02-02,PLT100384,+34600000645,user2854@ex.com,STREET_2112,SHOP_34,ES761000001696,LOC_1086,TP_1570,0
20002756,2024-02-02,PLT107619,+34600001267,user2903@ex.com,STREET_2874,SHOP_476,ES761000001398,LOC_1033,TP_3713,0
20002768,2024-02-02,PLT104170,+34600003652,user136@ex.com,STREET_2083,SHOP_544,ES761000001714,LOC_38,TP_1634,0
20002766,2024-02-02,PLT101972,+34600000104,user4518@ex.com,STREET_1631,SHOP_354,ES761000000213,LOC_1009,TP_1577,0
