avg_component_degree,bank_account_used_to_connect_claims,betweenness_centrality,claim_date,claim_id,claim_location_used_to_connect_claims,closeness_centrality,component_size,connections_info,degree_centrality,entropy_of_entity_types,insurer_address_used_to_connect_claims,insurer_email_used_to_connect_claims,insurer_license_plate_used_to_connect_claims,insurer_phone_number_used_to_connect_claims,num_shared_entities_with_other_claims,repair_shop_used_to_connect_claims,third_party_license_plate_used_to_connect_claims,unique_bank_accounts_in_component,unique_claim_locations_in_component,unique_insurer_addresss_in_component,unique_insurer_emails_in_component,unique_insurer_license_plates_in_component,unique_insurer_phone_numbers_in_component,unique_repair_shops_in_component,unique_third_party_license_plates_in_component
9.423728813559322,1,0.025732087372757596,2024-07-25,fb3640e4,1,0.5087719298245614,59,"[{""connected_to"": ""71d88f8f"", ""via"": ""insurer_phone_number"", ""value"": 600664650, ""timestamp"": ""2024-07-25 00:00:00""}, {""connected_to"": ""c9504603"", ""via"": ""insurer_address"", ""value"": ""33 Avenida Central"", ""timestamp"": ""2024-07-25 00:00:00""}, {""connected_to"": ""9849c843"", ""via"": ""insurer_address"", ""value"": ""33 Avenida Central"", ""timestamp"": ""2024-07-25 00:00:00""}, {""connected_to"": ""ea9d7eb4"", ""via"": ""insurer_phone_number"", ""value"": 600664650, ""timestamp"": ""2024-07-25 00:00:00""}, {""connected_to"": ""1b005a35"", ""via"": ""insurer_phone_number"", ""value"": 600664650, ""timestamp"": ""2024-07-25 00:00:00""}, {""connected_to"": ""7c2166f9"", ""via"": ""insurer_address"", ""value"": ""33 Avenida Central"", ""timestamp"": ""2024-07-25 00:00:00""}, {""connected_to"": ""42bf7d42"", ""via"": ""insurer_address"", ""value"": ""33 Avenida Central"", ""timestamp"": ""2024-07-25 00:00:00""}, {""connected_to"": ""a2cef4f7"", ""via"": ""bank_account"", ""value"": ""ES42901579"", ""timestamp"": ""2024-07-25 00:00:00""}, {""connected_to"": ""d8033cc3"", ""via"": ""insurer_phone_number"", ""value"": 600664650, ""timestamp"": ""2024-07-25 00:00:00""}, {""connected_to"": ""608a6c32"", ""via"": ""insurer_phone_number"", ""value"": 600664650, ""timestamp"": ""2024-07-25 00:00:00""}, {""connected_to"": ""efc3d4b7"", ""via"": ""insurer_phone_number"", ""value"": 600664650, ""timestamp"": ""2024-07-25 00:00:00""}, {""connected_to"": ""709da1d8"", ""via"": ""insurer_phone_number"", ""value"": 600664650, ""timestamp"": ""2024-07-25 00:00:00""}, {""connected_to"": ""2fdaa093"", ""via"": ""claim_location"", ""value"": ""Zone_52"", ""timestamp"": ""2024-07-25 00:00:00""}]",0.22413793103448276,0,4,0,0,7,83,0,0,19,46,32,58,53,16,30,34
10.925373134328359,5,0.02136893001481973,2024-07-26,3de72026,1,0.5238095238095238,67,"[{""connected_to"": ""1b005a35"", ""via"": ""bank_account"", ""value"": ""ES67781085"", ""timestamp"": ""2024-07-26 00:00:00""}, {""connected_to"": ""21c54feb"", ""via"": ""insurer_phone_number"", ""value"": 600335293, ""timestamp"": ""2024-07-26 00:00:00""}, {""connected_to"": ""dbfb58bf"", ""via"": ""insurer_phone_number"", ""value"": 600335293, ""timestamp"": ""2024-07-26 00:00:00""}, {""connected_to"": ""1b344808"", ""via"": ""claim_location"", ""value"": ""Zone_15"", ""timestamp"": ""2024-07-26 00:00:00""}, {""connected_to"": ""51ef5249"", ""via"": ""insurer_phone_number"", ""value"": 600335293, ""timestamp"": ""2024-07-26 00:00:00""}, {""connected_to"": ""ab824ba6"", ""via"": ""insurer_phone_number"", ""value"": 600335293, ""timestamp"": ""2024-07-26 00:00:00""}, {""connected_to"": ""a25a1ebb"", ""via"": ""insurer_phone_number"", ""value"": 600335293, ""timestamp"": ""2024-07-26 00:00:00""}, {""connected_to"": ""f949707f"", ""via"": ""bank_account"", ""value"": ""ES67781085"", ""timestamp"": ""2024-07-26 00:00:00""}, {""connected_to"": ""5d452b93"", ""via"": ""bank_account"", ""value"": ""ES67781085"", ""timestamp"": ""2024-07-26 00:00:00""}, {""connected_to"": ""b40777f6"", ""via"": ""bank_account"", ""value"": ""ES67781085"", ""timestamp"": ""2024-07-26 00:00:00""}, {""connected_to"": ""e039d1f7"", ""via"": ""repair_shop"", ""value"": ""repair_24"", ""timestamp"": ""2024-07-26 00:00:00""}, {""connected_to"": ""4cdc9102"", ""via"": ""insurer_phone_number"", ""value"": 600335293, ""timestamp"": ""2024-07-26 00:00:00""}, {""connected_to"": ""6c2948c2"", ""via"": ""bank_account"", ""value"": ""ES67781085"", ""timestamp"": ""2024-07-26 00:00:00""}, {""connected_to"": ""48734acd"", ""via"": ""insurer_phone_number"", ""value"": 600335293, ""timestamp"": ""2024-07-26 00:00:00""}]",0.21212121212121213,0,0,0,0,7,97,1,0,19,48,33,65,58,16,33,39
10.925373134328359,3,0.012389577385247348,2024-07-26,5b0e5acd,2,0.49624060150375937,67,"[{""connected_to"": ""deb6383f"", ""via"": ""bank_account"", ""value"": ""ES54795355"", ""timestamp"": ""2024-07-26 00:00:00""}, {""connected_to"": ""bf3e5d6f"", ""via"": ""bank_account"", ""value"": ""ES54795355"", ""timestamp"": ""2024-07-26 00:00:00""}, {""connected_to"": ""a4b96898"", ""via"": ""claim_location"", ""value"": ""Zone_78"", ""timestamp"": ""2024-07-26 00:00:00""}, {""connected_to"": ""b9d5e6dc"", ""via"": ""claim_location"", ""value"": ""Zone_78"", ""timestamp"": ""2024-07-26 00:00:00""}, {""connected_to"": ""d387f17a"", ""via"": ""insurer_email"", ""value"": ""insured_28@mail.com"", ""timestamp"": ""2024-07-26 00:00:00""}, {""connected_to"": ""7c2166f9"", ""via"": ""insurer_phone_number"", ""value"": 600826184, ""timestamp"": ""2024-07-26 00:00:00""}, {""connected_to"": ""baa5ea2a"", ""via"": ""insurer_phone_number"", ""value"": 600826184, ""timestamp"": ""2024-07-26 00:00:00""}, {""connected_to"": ""ab824ba6"", ""via"": ""bank_account"", ""value"": ""ES54795355"", ""timestamp"": ""2024-07-26 00:00:00""}, {""connected_to"": ""709da1d8"", ""via"": ""insurer_address"", ""value"": ""11 Avenida Central"", ""timestamp"": ""2024-07-26 00:00:00""}, {""connected_to"": ""4f111138"", ""via"": ""insurer_phone_number"", ""value"": 600826184, ""timestamp"": ""2024-07-26 00:00:00""}]",0.15151515151515152,0,1,1,0,3,97,0,0,19,48,33,65,58,16,33,39
10.925373134328359,5,0.01631869056488554,2024-07-26,6c2948c2,0,0.4888888888888889,67,"[{""connected_to"": ""0146fadf"", ""via"": ""insurer_phone_number"", ""value"": 600379103, ""timestamp"": ""2024-07-26 00:00:00""}, {""connected_to"": ""7634221b"", ""via"": ""insurer_address"", ""value"": ""31 Avenida Central"", ""timestamp"": ""2024-07-26 00:00:00""}, {""connected_to"": ""fc2f929f"", ""via"": ""insurer_phone_number"", ""value"": 600379103, ""timestamp"": ""2024-07-26 00:00:00""}, {""connected_to"": ""1b005a35"", ""via"": ""bank_account"", ""value"": ""ES67781085"", ""timestamp"": ""2024-07-26 00:00:00""}, {""connected_to"": ""f76a94f8"", ""via"": ""repair_shop"", ""value"": ""repair_17"", ""timestamp"": ""2024-07-26 00:00:00""}, {""connected_to"": ""f949707f"", ""via"": ""bank_account"", ""value"": ""ES67781085"", ""timestamp"": ""2024-07-26 00:00:00""}, {""connected_to"": ""5d452b93"", ""via"": ""bank_account"", ""value"": ""ES67781085"", ""timestamp"": ""2024-07-26 00:00:00""}, {""connected_to"": ""b40777f6"", ""via"": ""bank_account"", ""value"": ""ES67781085"", ""timestamp"": ""2024-07-26 00:00:00""}, {""connected_to"": ""efc3d4b7"", ""via"": ""repair_shop"", ""value"": ""repair_17"", ""timestamp"": ""2024-07-26 00:00:00""}, {""connected_to"": ""3de72026"", ""via"": ""bank_account"", ""value"": ""ES67781085"", ""timestamp"": ""2024-07-26 00:00:00""}, {""connected_to"": ""dbb83833"", ""via"": ""insurer_address"", ""value"": ""31 Avenida Central"", ""timestamp"": ""2024-07-26 00:00:00""}, {""connected_to"": ""a022bc0f"", ""via"": ""insurer_phone_number"", ""value"": 600379103, ""timestamp"": ""2024-07-26 00:00:00""}]",0.18181818181818182,0,2,0,0,3,97,2,0,19,48,33,65,58,16,33,39
10.925373134328359,4,0.02796631332716764,2024-07-26,91c88928,2,0.5196850393700787,67,"[{""connected_to"": ""cd2da2b4"", ""via"": ""claim_location"", ""value"": ""Zone_5"", ""timestamp"": ""2024-07-26 00:00:00""}, {""connected_to"": ""9849c843"", ""via"": ""bank_account"", ""value"": ""ES82859036"", ""timestamp"": ""2024-07-26 00:00:00""}, {""connected_to"": ""63429b74"", ""via"": ""repair_shop"", ""value"": ""repair_34"", ""timestamp"": ""2024-07-26 00:00:00""}, {""connected_to"": ""4c287ede"", ""via"": ""insurer_license_plate"", ""value"": ""EF7402"", ""timestamp"": ""2024-07-26 00:00:00""}, {""connected_to"": ""5adc9a25"", ""via"": ""insurer_phone_number"", ""value"": 600809302, ""timestamp"": ""2024-07-26 00:00:00""}, {""connected_to"": ""d387f17a"", ""via"": ""insurer_address"", ""value"": ""24 Avenida Central"", ""timestamp"": ""2024-07-26 00:00:00""}, {""connected_to"": ""b205b267"", ""via"": ""insurer_phone_number"", ""value"": 600809302, ""timestamp"": ""2024-07-26 00:00:00""}, {""connected_to"": ""4cb83c72"", ""via"": ""insurer_phone_number"", ""value"": 600809302, ""timestamp"": ""2024-07-26 00:00:00""}, {""connected_to"": ""1b344808"", ""via"": ""repair_shop"", ""value"": ""repair_34"", ""timestamp"": ""2024-07-26 00:00:00""}, {""connected_to"": ""1028b1e7"", ""via"": ""bank_account"", ""value"": ""ES82859036"", ""timestamp"": ""2024-07-26 00:00:00""}, {""connected_to"": ""e039d1f7"", ""via"": ""insurer_phone_number"", ""value"": 600809302, ""timestamp"": ""2024-07-26 00:00:00""}, {""connected_to"": ""7c9666a8"", ""via"": ""bank_account"", ""value"": ""ES82859036"", ""timestamp"": ""2024-07-26 00:00:00""}, {""connected_to"": ""e4b967fc"", ""via"": ""claim_location"", ""value"": ""Zone_5"", ""timestamp"": ""2024-07-26 00:00:00""}, {""connected_to"": ""f28e3ec7"", ""via"": ""bank_account"", ""value"": ""ES82859036"", ""timestamp"": ""2024-07-26 00:00:00""}, {""connected_to"": ""2fdaa093"", ""via"": ""insurer_phone_number"", ""value"": 600809302, ""timestamp"": ""2024-07-26 00:00:00""}]",0.2272727272727273,0,1,0,1,5,97,2,0,19,48,33,65,58,16,33,39
10.925373134328359,2,0.025552022255891146,2024-07-26,b205b267,1,0.5409836065573771,67,"[{""connected_to"": ""bf3e5d6f"", ""via"": ""repair_shop"", ""value"": ""repair_11"", ""timestamp"": ""2024-07-26 00:00:00""}, {""connected_to"": ""5257a996"", ""via"": ""insurer_address"", ""value"": ""30 Avenida Central"", ""timestamp"": ""2024-07-26 00:00:00""}, {""connected_to"": ""4c287ede"", ""via"": ""repair_shop"", ""value"": ""repair_11"", ""timestamp"": ""2024-07-26 00:00:00""}, {""connected_to"": ""5adc9a25"", ""via"": ""insurer_phone_number"", ""value"": 600809302, ""timestamp"": ""2024-07-26 00:00:00""}, {""connected_to"": ""91c88928"", ""via"": ""insurer_phone_number"", ""value"": 600809302, ""timestamp"": ""2024-07-26 00:00:00""}, {""connected_to"": ""4cb83c72"", ""via"": ""insurer_phone_number"", ""value"": 600809302, ""timestamp"": ""2024-07-26 00:00:00""}, {""connected_to"": ""51ef5249"", ""via"": ""bank_account"", ""value"": ""ES38273233"", ""timestamp"": ""2024-07-26 00:00:00""}, {""connected_to"": ""f76a94f8"", ""via"": ""claim_location"", ""value"": ""Zone_23"", ""timestamp"": ""2024-07-26 00:00:00""}, {""connected_to"": ""5d452b93"", ""via"": ""insurer_license_plate"", ""value"": ""KF7403"", ""timestamp"": ""2024-07-26 00:00:00""}, {""connected_to"": ""608a6c32"", ""via"": ""insurer_address"", ""value"": ""30 Avenida Central"", ""timestamp"": ""2024-07-26 00:00:00""}, {""connected_to"": ""e039d1f7"", ""via"": ""insurer_phone_number"", ""value"": 600809302, ""timestamp"": ""2024-07-26 00:00:00""}, {""connected_to"": ""f4a75ecd"", ""via"": ""bank_account"", ""value"": ""ES38273233"", ""timestamp"": ""2024-07-26 00:00:00""}, {""connected_to"": ""2fdaa093"", ""via"": ""insurer_phone_number"", ""value"": 600809302, ""timestamp"": ""2024-07-26 00:00:00""}]",0.19696969696969696,0,2,0,1,5,97,2,0,19,48,33,65,58,16,33,39
10.925373134328359,1,0.008843931827272016,2024-07-26,baa5ea2a,1,0.4489795918367347,67,"[{""connected_to"": ""7efe7072"", ""via"": ""bank_account"", ""value"": ""ES51016557"", ""timestamp"": ""2024-07-26 00:00:00""}, {""connected_to"": ""1704ee21"", ""via"": ""claim_location"", ""value"": ""Zone_70"", ""timestamp"": ""2024-07-26 00:00:00""}, {""connected_to"": ""4c287ede"", ""via"": ""insurer_address"", ""value"": ""18 Avenida Central"", ""timestamp"": ""2024-07-26 00:00:00""}, {""connected_to"": ""7c2166f9"", ""via"": ""insurer_phone_number"", ""value"": 600826184, ""timestamp"": ""2024-07-26 00:00:00""}, {""connected_to"": ""5b0e5acd"", ""via"": ""insurer_phone_number"", ""value"": 600826184, ""timestamp"": ""2024-07-26 00:00:00""}, {""connected_to"": ""90a7e45b"", ""via"": ""insurer_address"", ""value"": ""18 Avenida Central"", ""timestamp"": ""2024-07-26 00:00:00""}, {""connected_to"": ""7c9666a8"", ""via"": ""insurer_address"", ""value"": ""18 Avenida Central"", ""timestamp"": ""2024-07-26 00:00:00""}, {""connected_to"": ""4f111138"", ""via"": ""insurer_phone_number"", ""value"": 600826184, ""timestamp"": ""2024-07-26 00:00:00""}]",0.12121212121212122,0,3,0,0,3,97,0,0,19,48,33,65,58,16,33,39
10.925373134328359,2,0.01200158465481378,2024-07-26,e4b967fc,1,0.4647887323943662,67,"[{""connected_to"": ""deb6383f"", ""via"": ""insurer_phone_number"", ""value"": 600432795, ""timestamp"": ""2024-07-26 00:00:00""}, {""connected_to"": ""cd2da2b4"", ""via"": ""bank_account"", ""value"": ""ES31320114"", ""timestamp"": ""2024-07-26 00:00:00""}, {""connected_to"": ""63429b74"", ""via"": ""insurer_address"", ""value"": ""25 Avenida Central"", ""timestamp"": ""2024-07-26 00:00:00""}, {""connected_to"": ""c6eb903b"", ""via"": ""insurer_phone_number"", ""value"": 600432795, ""timestamp"": ""2024-07-26 00:00:00""}, {""connected_to"": ""b08e7bfd"", ""via"": ""insurer_phone_number"", ""value"": 600432795, ""timestamp"": ""2024-07-26 00:00:00""}, {""connected_to"": ""7c2166f9"", ""via"": ""insurer_license_plate"", ""value"": ""MI6914"", ""timestamp"": ""2024-07-26 00:00:00""}, {""connected_to"": ""90a7e45b"", ""via"": ""bank_account"", ""value"": ""ES31320114"", ""timestamp"": ""2024-07-26 00:00:00""}, {""connected_to"": ""91c88928"", ""via"": ""claim_location"", ""value"": ""Zone_5"", ""timestamp"": ""2024-07-26 00:00:00""}]",0.12121212121212122,0,1,0,1,3,97,0,0,19,48,33,65,58,16,33,39
10.925373134328359,4,0.02339880902384962,2024-07-26,e73b8797,0,0.528,67,"[{""connected_to"": ""c06aa294"", ""via"": ""bank_account"", ""value"": ""ES29088754"", ""timestamp"": ""2024-07-26 00:00:00""}, {""connected_to"": ""35c1dbd1"", ""via"": ""bank_account"", ""value"": ""ES29088754"", ""timestamp"": ""2024-07-26 00:00:00""}, {""connected_to"": ""d387f17a"", ""via"": ""insurer_phone_number"", ""value"": 600904155, ""timestamp"": ""2024-07-26 00:00:00""}, {""connected_to"": ""3dbeee40"", ""via"": ""insurer_phone_number"", ""value"": 600904155, ""timestamp"": ""2024-07-26 00:00:00""}, {""connected_to"": ""1b344808"", ""via"": ""bank_account"", ""value"": ""ES29088754"", ""timestamp"": ""2024-07-26 00:00:00""}, {""connected_to"": ""51ef5249"", ""via"": ""third_party_license_plate"", ""value"": ""CF3049"", ""timestamp"": ""2024-07-26 00:00:00""}, {""connected_to"": ""90a7e45b"", ""via"": ""insurer_phone_number"", ""value"": 600904155, ""timestamp"": ""2024-07-26 00:00:00""}, {""connected_to"": ""5d452b93"", ""via"": ""repair_shop"", ""value"": ""repair_14"", ""timestamp"": ""2024-07-26 00:00:00""}, {""connected_to"": ""e039d1f7"", ""via"": ""insurer_address"", ""value"": ""40 Avenida Central"", ""timestamp"": ""2024-07-26 00:00:00""}, {""connected_to"": ""efc3d4b7"", ""via"": ""insurer_address"", ""value"": ""40 Avenida Central"", ""timestamp"": ""2024-07-26 00:00:00""}, {""connected_to"": ""4cdc9102"", ""via"": ""insurer_address"", ""value"": ""40 Avenida Central"", ""timestamp"": ""2024-07-26 00:00:00""}, {""connected_to"": ""07e13cb7"", ""via"": ""bank_account"", ""value"": ""ES29088754"", ""timestamp"": ""2024-07-26 00:00:00""}]",0.18181818181818182,0,3,0,0,3,97,1,1,19,48,33,65,58,16,33,39
11.835616438356164,5,0.01236627206907085,2024-07-27,0ab73345,2,0.5034965034965035,73,"[{""connected_to"": ""bf3e5d6f"", ""via"": ""repair_shop"", ""value"": ""repair_11"", ""timestamp"": ""2024-07-27 00:00:00""}, {""connected_to"": ""c06aa294"", ""via"": ""bank_account"", ""value"": ""ES29088754"", ""timestamp"": ""2024-07-27 00:00:00""}, {""connected_to"": ""35c1dbd1"", ""via"": ""bank_account"", ""value"": ""ES29088754"", ""timestamp"": ""2024-07-27 00:00:00""}, {""connected_to"": ""fb3640e4"", ""via"": ""claim_location"", ""value"": ""Zone_52"", ""timestamp"": ""2024-07-27 00:00:00""}, {""connected_to"": ""4c287ede"", ""via"": ""repair_shop"", ""value"": ""repair_11"", ""timestamp"": ""2024-07-27 00:00:00""}, {""connected_to"": ""b205b267"", ""via"": ""repair_shop"", ""value"": ""repair_11"", ""timestamp"": ""2024-07-27 00:00:00""}, {""connected_to"": ""1b344808"", ""via"": ""bank_account"", ""value"": ""ES29088754"", ""timestamp"": ""2024-07-27 00:00:00""}, {""connected_to"": ""b40777f6"", ""via"": ""insurer_phone_number"", ""value"": 600189326, ""timestamp"": ""2024-07-27 00:00:00""}, {""connected_to"": ""07e13cb7"", ""via"": ""bank_account"", ""value"": ""ES29088754"", ""timestamp"": ""2024-07-27 00:00:00""}, {""connected_to"": ""d2ed0339"", ""via"": ""insurer_phone_number"", ""value"": 600189326, ""timestamp"": ""2024-07-27 00:00:00""}, {""connected_to"": ""f4a75ecd"", ""via"": ""insurer_address"", ""value"": ""35 Avenida Central"", ""timestamp"": ""2024-07-27 00:00:00""}, {""connected_to"": ""e73b8797"", ""via"": ""bank_account"", ""value"": ""ES29088754"", ""timestamp"": ""2024-07-27 00:00:00""}, {""connected_to"": ""2fdaa093"", ""via"": ""claim_location"", ""value"": ""Zone_52"", ""timestamp"": ""2024-07-27 00:00:00""}]",0.18055555555555555,0,1,0,0,2,106,3,0,19,50,34,71,64,16,33,40
11.835616438356164,4,0.025278949398315126,2024-07-27,2a6e407a,1,0.5454545454545454,73,"[{""connected_to"": ""91c88928"", ""via"": ""repair_shop"", ""value"": ""repair_34"", ""timestamp"": ""2024-07-27 00:00:00""}, {""connected_to"": ""5257a996"", ""via"": ""insurer_address"", ""value"": ""30 Avenida Central"", ""timestamp"": ""2024-07-27 00:00:00""}, {""connected_to"": ""9849c843"", ""via"": ""bank_account"", ""value"": ""ES82859036"", ""timestamp"": ""2024-07-27 00:00:00""}, {""connected_to"": ""63429b74"", ""via"": ""repair_shop"", ""value"": ""repair_34"", ""timestamp"": ""2024-07-27 00:00:00""}, {""connected_to"": ""4c287ede"", ""via"": ""insurer_phone_number"", ""value"": 600596153, ""timestamp"": ""2024-07-27 00:00:00""}, {""connected_to"": ""5adc9a25"", ""via"": ""bank_account"", ""value"": ""ES82859036"", ""timestamp"": ""2024-07-27 00:00:00""}, {""connected_to"": ""d2ed0339"", ""via"": ""repair_shop"", ""value"": ""repair_34"", ""timestamp"": ""2024-07-27 00:00:00""}, {""connected_to"": ""b205b267"", ""via"": ""insurer_address"", ""value"": ""30 Avenida Central"", ""timestamp"": ""2024-07-27 00:00:00""}, {""connected_to"": ""1b344808"", ""via"": ""repair_shop"", ""value"": ""repair_34"", ""timestamp"": ""2024-07-27 00:00:00""}, {""connected_to"": ""42bf7d42"", ""via"": ""insurer_phone_number"", ""value"": 600596153, ""timestamp"": ""2024-07-27 00:00:00""}, {""connected_to"": ""1028b1e7"", ""via"": ""insurer_phone_number"", ""value"": 600596153, ""timestamp"": ""2024-07-27 00:00:00""}, {""connected_to"": ""f949707f"", ""via"": ""claim_location"", ""value"": ""Zone_66"", ""timestamp"": ""2024-07-27 00:00:00""}, {""connected_to"": ""608a6c32"", ""via"": ""insurer_address"", ""value"": ""30 Avenida Central"", ""timestamp"": ""2024-07-27 00:00:00""}, {""connected_to"": ""7c9666a8"", ""via"": ""bank_account"", ""value"": ""ES82859036"", ""timestamp"": ""2024-07-27 00:00:00""}, {""connected_to"": ""07e13cb7"", ""via"": ""insurer_phone_number"", ""value"": 600596153, ""timestamp"": ""2024-07-27 00:00:00""}, {""connected_to"": ""f28e3ec7"", ""via"": ""bank_account"", ""value"": ""ES82859036"", ""timestamp"": ""2024-07-27 00:00:00""}, {""connected_to"": ""f4a75ecd"", ""via"": ""insurer_phone_number"", ""value"": 600596153, ""timestamp"": ""2024-07-27 00:00:00""}]",0.2361111111111111,0,3,0,0,5,106,4,0,19,50,34,71,64,16,33,40
11.835616438356164,1,0.0010543672696797393,2024-07-27,6db026f9,0,0.4235294117647059,73,"[{""connected_to"": ""91ebb156"", ""via"": ""insurer_phone_number"", ""value"": 600481783, ""timestamp"": ""2024-07-27 00:00:00""}, {""connected_to"": ""1b344808"", ""via"": ""insurer_phone_number"", ""value"": 600481783, ""timestamp"": ""2024-07-27 00:00:00""}, {""connected_to"": ""d8033cc3"", ""via"": ""insurer_address"", ""value"": ""39 Avenida Central"", ""timestamp"": ""2024-07-27 00:00:00""}, {""connected_to"": ""11c352f3"", ""via"": ""insurer_phone_number"", ""value"": 600481783, ""timestamp"": ""2024-07-27 00:00:00""}, {""connected_to"": ""07e13cb7"", ""via"": ""insurer_address"", ""value"": ""39 Avenida Central"", ""timestamp"": ""2024-07-27 00:00:00""}, {""connected_to"": ""2fdaa093"", ""via"": ""bank_account"", ""value"": ""ES97868719"", ""timestamp"": ""2024-07-27 00:00:00""}]",0.08333333333333333,0,2,0,0,3,106,0,0,19,50,34,71,64,16,33,40
11.835616438356164,4,0.007998056130232833,2024-07-27,91ebb156,0,0.46153846153846156,73,"[{""connected_to"": ""71d88f8f"", ""via"": ""bank_account"", ""value"": ""ES42901579"", ""timestamp"": ""2024-07-27 00:00:00""}, {""connected_to"": ""fb3640e4"", ""via"": ""bank_account"", ""value"": ""ES42901579"", ""timestamp"": ""2024-07-27 00:00:00""}, {""connected_to"": ""6db026f9"", ""via"": ""insurer_phone_number"", ""value"": 600481783, ""timestamp"": ""2024-07-27 00:00:00""}, {""connected_to"": ""1b344808"", ""via"": ""insurer_phone_number"", ""value"": 600481783, ""timestamp"": ""2024-07-27 00:00:00""}, {""connected_to"": ""a2cef4f7"", ""via"": ""bank_account"", ""value"": ""ES42901579"", ""timestamp"": ""2024-07-27 00:00:00""}, {""connected_to"": ""90a7e45b"", ""via"": ""repair_shop"", ""value"": ""repair_39"", ""timestamp"": ""2024-07-27 00:00:00""}, {""connected_to"": ""efc3d4b7"", ""via"": ""bank_account"", ""value"": ""ES42901579"", ""timestamp"": ""2024-07-27 00:00:00""}, {""connected_to"": ""11c352f3"", ""via"": ""insurer_phone_number"", ""value"": 600481783, ""timestamp"": ""2024-07-27 00:00:00""}, {""connected_to"": ""2fdaa093"", ""via"": ""third_party_license_plate"", ""value"": ""OD8760"", ""timestamp"": ""2024-07-27 00:00:00""}]",0.125,0,0,0,0,3,106,1,1,19,50,34,71,64,16,33,40
11.835616438356164,3,0.012368165212561651,2024-07-27,c93a329f,3,0.4931506849315068,73,"[{""connected_to"": ""a4b96898"", ""via"": ""claim_location"", ""value"": ""Zone_78"", ""timestamp"": ""2024-07-27 00:00:00""}, {""connected_to"": ""35c1dbd1"", ""via"": ""insurer_address"", ""value"": ""6 Avenida Central"", ""timestamp"": ""2024-07-27 00:00:00""}, {""connected_to"": ""5257a996"", ""via"": ""insurer_phone_number"", ""value"": 600997261, ""timestamp"": ""2024-07-27 00:00:00""}, {""connected_to"": ""b9d5e6dc"", ""via"": ""claim_location"", ""value"": ""Zone_78"", ""timestamp"": ""2024-07-27 00:00:00""}, {""connected_to"": ""7634221b"", ""via"": ""insurer_phone_number"", ""value"": 600997261, ""timestamp"": ""2024-07-27 00:00:00""}, {""connected_to"": ""1704ee21"", ""via"": ""bank_account"", ""value"": ""ES71007570"", ""timestamp"": ""2024-07-27 00:00:00""}, {""connected_to"": ""d387f17a"", ""via"": ""repair_shop"", ""value"": ""repair_18"", ""timestamp"": ""2024-07-27 00:00:00""}, {""connected_to"": ""5b0e5acd"", ""via"": ""claim_location"", ""value"": ""Zone_78"", ""timestamp"": ""2024-07-27 00:00:00""}, {""connected_to"": ""f949707f"", ""via"": ""insurer_phone_number"", ""value"": 600997261, ""timestamp"": ""2024-07-27 00:00:00""}, {""connected_to"": ""608a6c32"", ""via"": ""bank_account"", ""value"": ""ES71007570"", ""timestamp"": ""2024-07-27 00:00:00""}, {""connected_to"": ""dbb83833"", ""via"": ""insurer_phone_number"", ""value"": 600997261, ""timestamp"": ""2024-07-27 00:00:00""}, {""connected_to"": ""4f111138"", ""via"": ""bank_account"", ""value"": ""ES71007570"", ""timestamp"": ""2024-07-27 00:00:00""}]",0.16666666666666666,0,1,0,0,4,106,1,0,19,50,34,71,64,16,33,40
11.835616438356164,1,0.010695333487905596,2024-07-27,d2ed0339,1,0.5217391304347826,73,"[{""connected_to"": ""2db8cd46"", ""via"": ""claim_location"", ""value"": ""Zone_46"", ""timestamp"": ""2024-07-27 00:00:00""}, {""connected_to"": ""91c88928"", ""via"": ""repair_shop"", ""value"": ""repair_34"", ""timestamp"": ""2024-07-27 00:00:00""}, {""connected_to"": ""63429b74"", ""via"": ""repair_shop"", ""value"": ""repair_34"", ""timestamp"": ""2024-07-27 00:00:00""}, {""connected_to"": ""2a6e407a"", ""via"": ""repair_shop"", ""value"": ""repair_34"", ""timestamp"": ""2024-07-27 00:00:00""}, {""connected_to"": ""1b344808"", ""via"": ""repair_shop"", ""value"": ""repair_34"", ""timestamp"": ""2024-07-27 00:00:00""}, {""connected_to"": ""b40777f6"", ""via"": ""insurer_phone_number"", ""value"": 600189326, ""timestamp"": ""2024-07-27 00:00:00""}, {""connected_to"": ""e039d1f7"", ""via"": ""insurer_address"", ""value"": ""40 Avenida Central"", ""timestamp"": ""2024-07-27 00:00:00""}, {""connected_to"": ""efc3d4b7"", ""via"": ""insurer_address"", ""value"": ""40 Avenida Central"", ""timestamp"": ""2024-07-27 00:00:00""}, {""connected_to"": ""4cdc9102"", ""via"": ""insurer_address"", ""value"": ""40 Avenida Central"", ""timestamp"": ""2024-07-27 00:00:00""}, {""connected_to"": ""0ab73345"", ""via"": ""insurer_phone_number"", ""value"": 600189326, ""timestamp"": ""2024-07-27 00:00:00""}, {""connected_to"": ""48734acd"", ""via"": ""bank_account"", ""value"": ""ES95330972"", ""timestamp"": ""2024-07-27 00:00:00""}, {""connected_to"": ""e73b8797"", ""via"": ""insurer_address"", ""value"": ""40 Avenida Central"", ""timestamp"": ""2024-07-27 00:00:00""}]",0.16666666666666666,0,4,0,0,2,106,4,0,19,50,34,71,64,16,33,40
